Accession	Gene	Description	Control_1	Control_2	Control_3	Hypoxia_1	Hypoxia_2	Hypoxia_3	Log2FC	Pvalue
P10398	ARAF	Serine/threonine-protein kinase A-Raf OS=Homo sapiens GN=ARAF PE=1 SV=2 - [ARAF_HUMAN]	0.949468213208856	1.01415655357493	1.04145104786058	1.00530029678696	1.00015787056088	1.04858052602408	0.0240749685140186	0.629921998617696
P15735	PHKG2	Phosphorylase b kinase gamma catalytic chain, liver/testis isoform OS=Homo sapiens GN=PHKG2 PE=1 SV=1 - [PHKG2_HUMAN]	1.02620585329693	1.02339273435975	0.933582432303471	1.25313181702193	0.957827896652268	1.06306481187693	0.126692240606111	0.383493104893064
P48200	IREB2	Iron-responsive element-binding protein 2 OS=Homo sapiens GN=IREB2 PE=1 SV=3 - [IREB2_HUMAN]	0.968229382316354	0.973301362885787	1.0863679585579	0.900177333591733	0.819763299410704	0.940933764922797	-0.18672218947201	0.0798170897066882
Q99590	SCAFB	Protein SCAF11 OS=Homo sapiens GN=SCAF11 PE=1 SV=2 - [SCAFB_HUMAN]	1.06262448832384	0.952560280581275	1.00676107028873	1.01557784696428	1.09773881047937	0.86217669972374	-0.0281147870036849	0.819859154578262
O43402	EMC8	ER membrane protein complex subunit 8 OS=Homo sapiens GN=EMC8 PE=1 SV=1 - [EMC8_HUMAN]	0.96028768008387	0.959611955617794	1.1185867453175	1.34050709893045	1.35642967891125	1.40491643481299	0.436446228336805	0.0209543486925644
Q9H6Y2	WDR55	WD repeat-containing protein 55 OS=Homo sapiens GN=WDR55 PE=1 SV=2 - [WDR55_HUMAN]	0.983162665891741	0.99972193430571	1.02466134249978	0.945296879201434	0.955681756832087	0.969588464991198	-0.0671206546693996	0.0393912850757032
O95707	RPP29	Ribonuclease P protein subunit p29 OS=Homo sapiens GN=POP4 PE=1 SV=2 - [RPP29_HUMAN]	1.0141991873879	0.952922453234784	1.06459512686255	0.833312237837399	0.915053543282877	0.824854687305682	-0.236669193328668	0.0235447663142295
Q6P1A2	MBOA5	Lysophospholipid acyltransferase 5 OS=Homo sapiens GN=LPCAT3 PE=1 SV=1 - [MBOA5_HUMAN]	0.963454946399237	1.01823495422234	1.01783004545344	1.02529353262904	1.0556220684389	1.08553043057626	0.0782247652916547	0.0937390350650446
O75494	SRS10	Serine/arginine-rich splicing factor 10 OS=Homo sapiens GN=SRSF10 PE=1 SV=1 - [SRS10_HUMAN]	0.949294559904469	0.987252297481901	1.08614758144029	0.853314897322991	1.21384806778349	0.98689755323607	0.00202388097463363	0.990721854592483
Q02252	MMSA	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial OS=Homo sapiens GN=ALDH6A1 PE=1 SV=2 - [MMSA_HUMAN]	0.987755275371287	1.03966987826559	0.953064498645616	1.16696566915708	1.23057850789228	1.21896280892562	0.279585370918379	0.00499626010173712
Q8N4C8	MINK1	Misshapen-like kinase 1 OS=Homo sapiens GN=MINK1 PE=1 SV=2 - [MINK1_HUMAN]	0.986351729143726	0.975928504167124	1.06015637345789	1.05907303740681	1.08760351757156	1.07785212321075	0.0942718404106565	0.118663032050893
P49642	PRI1	DNA primase small subunit OS=Homo sapiens GN=PRIM1 PE=1 SV=1 - [PRI1_HUMAN]	0.974597585785941	1.01921172703978	1.0027695344674	0.743573074284031	0.724781421016208	0.734175553931195	-0.443987037046733	0.00018237259947824
Q7L5N1	CSN6	COP9 signalosome complex subunit 6 OS=Homo sapiens GN=COPS6 PE=1 SV=1 - [CSN6_HUMAN]	1.01365680481619	1.02382288683543	0.948013609137676	0.963767025862832	0.939811984756685	0.903150605114248	-0.088758736473314	0.119416631673893
Q96MG7	NSE3	Non-structural maintenance of chromosomes element 3 homolog OS=Homo sapiens GN=NSMCE3 PE=1 SV=1 - [NSE3_HUMAN]	1.29180414540119	0.697086219871601	1.15265293413406	1.21783531089363	1.23702131926614	1.20541913957676	0.26898991401995	0.428942042354384
O95470	SGPL1	Sphingosine-1-phosphate lyase 1 OS=Homo sapiens GN=SGPL1 PE=1 SV=3 - [SGPL1_HUMAN]	0.987528629372066	0.987587237895507	1.03945818864125	0.938227699709818	0.863472798594365	0.916403873304472	-0.149806069611465	0.031205260847757
Q3B726	RPA43	DNA-directed RNA polymerase I subunit RPA43 OS=Homo sapiens GN=TWISTNB PE=1 SV=1 - [RPA43_HUMAN]	1.01368421685866	0.950947051571463	1.0684829074839	0.836591269769802	0.894391703510945	0.983224675153257	-0.161814152201522	0.131035685503986
Q8WVJ2	NUDC2	NudC domain-containing protein 2 OS=Homo sapiens GN=NUDCD2 PE=1 SV=1 - [NUDC2_HUMAN]	0.998254995979996	1.02911735901231	0.957843802252887	1.00474723833754	1.04466620750826	1.07838868135831	0.0673339309778238	0.18487049565728
Q9BWW4	SSBP3	Single-stranded DNA-binding protein 3 OS=Homo sapiens GN=SSBP3 PE=1 SV=1 - [SSBP3_HUMAN]	0.750991642829995	0.777451930681755	1.67234315641229	0.728404838200992	0.683626850764697	0.660592936841439	-0.523212741640498	0.29898259422876
P46109	CRKL	Crk-like protein OS=Homo sapiens GN=CRKL PE=1 SV=1 - [CRKL_HUMAN]	1.04735299340426	0.988091701594703	0.966436318544728	1.21180180582984	1.09989508804967	1.0288003156741	0.151757162851257	0.143956055151585
Q6EEV4	GL1AD	DNA-directed RNA polymerase II subunit GRINL1A, isoforms 4/5 OS=Homo sapiens GN=POLR2M PE=1 SV=1 - [GL1AD_HUMAN]	1.1961337999295	0.862236734591767	0.995013284201448	1.27011175418904	1.32728225492596	1.35690290839807	0.385475244462562	0.100553575194879
Q9BU61	NDUF3	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3 OS=Homo sapiens GN=NDUFAF3 PE=1 SV=1 - [NDUF3_HUMAN]	1.06838558219061	0.978497137501434	0.956922013835662	1.08700056497935	1.12648552691167	1.08286009375159	0.135494372966103	0.0938645926106354
Q9GZR2	REXO4	RNA exonuclease 4 OS=Homo sapiens GN=REXO4 PE=1 SV=2 - [REXO4_HUMAN]	0.978812854075463	1.02911258629961	0.981311767604314	0.838782726373018	0.934198950306245	0.94837587990758	-0.137195860016079	0.118506181457537
Q9Y399	RT02	28S ribosomal protein S2, mitochondrial OS=Homo sapiens GN=MRPS2 PE=1 SV=1 - [RT02_HUMAN]	0.974740203641048	1.02862341606663	0.986533563216532	1.07801006847166	1.05089488008078	1.03384471074853	0.0812546409771128	0.0550087525716164
Q9HC36	MRM3	rRNA methyltransferase 3, mitochondrial OS=Homo sapiens GN=MRM3 PE=1 SV=2 - [MRM3_HUMAN]	1.18448341893809	0.911916132344909	0.926924972559302	1.22412648525681	1.65036991101096	1.60194942798403	0.56420504438841	0.0378017502029666
P41240	CSK	Tyrosine-protein kinase CSK OS=Homo sapiens GN=CSK PE=1 SV=1 - [CSK_HUMAN]	0.986925094848718	1.01784547584433	0.989825086437214	1.18094155546879	1.14544835957513	1.05147047655122	0.1721605882479	0.0658971158629715
Q5T0F9	C2D1B	Coiled-coil and C2 domain-containing protein 1B OS=Homo sapiens GN=CC2D1B PE=1 SV=1 - [C2D1B_HUMAN]	0.973627850235639	0.944764820158582	1.12606080759393	0.861000594209122	0.803124470841884	0.817124022863746	-0.29144853752675	0.0505341375680979
Q9NXE4	NSMA3	Sphingomyelin phosphodiesterase 4 OS=Homo sapiens GN=SMPD4 PE=1 SV=2 - [NSMA3_HUMAN]	0.79585743903318	1.00149712271044	1.24773991934351	0.747464316877475	0.450146049914826	0.572060706297684	-0.789758539947778	0.0497629244713109
O43809	CPSF5	Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens GN=NUDT21 PE=1 SV=1 - [CPSF5_HUMAN]	1.11422065882134	0.944867309045322	0.957222544643675	1.10850421984744	1.24949373132594	1.1194626520922	0.207206475195073	0.0995124879476881
O00178	GTPB1	GTP-binding protein 1 OS=Homo sapiens GN=GTPBP1 PE=1 SV=3 - [GTPB1_HUMAN]	1.01273308736784	1.01182850471677	0.968961292841154	1.31645230821793	1.27410933074815	1.14095476691631	0.315552071267825	0.027099095345802
Q4G176	ACSF3	Acyl-CoA synthetase family member 3, mitochondrial OS=Homo sapiens GN=ACSF3 PE=1 SV=3 - [ACSF3_HUMAN]	0.850268522962437	1.02603191843663	1.14151516955463	1.16321198851866	1.02281443065136	1.10443347683486	0.133316302942897	0.403951677170976
Q86W92	LIPB1	Liprin-beta-1 OS=Homo sapiens GN=PPFIBP1 PE=1 SV=2 - [LIPB1_HUMAN]	0.999379107053662	0.993369786184605	1.01559706320279	1.29015627406418	1.01338783044265	1.00299371464286	0.126403312691307	0.39841730479424
Q15269	PWP2	Periodic tryptophan protein 2 homolog OS=Homo sapiens GN=PWP2 PE=2 SV=2 - [PWP2_HUMAN]	1.05486985007522	0.95915715340164	1.00521016277997	1.14397077208893	1.09401736356699	1.15357770797238	0.168466576138983	0.0307407626280021
Q8IX01	SUGP2	SURP and G-patch domain-containing protein 2 OS=Homo sapiens GN=SUGP2 PE=1 SV=2 - [SUGP2_HUMAN]	0.986401380129108	0.947399202564416	1.10727051587129	0.92674573887062	0.999998834382786	1.05367235919407	-0.0278762284725636	0.763431971874197
P49757	NUMB	Protein numb homolog OS=Homo sapiens GN=NUMB PE=1 SV=2 - [NUMB_HUMAN]	0.980589899425076	0.946541052597027	1.1157019793933	1.06617932508128	1.05973594594793	1.11784374675207	0.0954876608806713	0.31589555456671
Q9NQX3	GEPH	Gephyrin OS=Homo sapiens GN=GPHN PE=1 SV=1 - [GEPH_HUMAN]	0.911242498397054	0.989576709993126	1.12822003266248	1.06198273012441	0.936227471229031	0.932134902325541	-0.0448456240351924	0.704092507703807
Q7Z6K5	ARPIN	Arpin OS=Homo sapiens GN=ARPIN PE=1 SV=1 - [ARPIN_HUMAN]	0.972715202499104	1.04700599823312	0.95908227335155	1.35971615916247	1.22441325852008	1.14178917230912	0.32020227183809	0.0297736909368232
A6NCE7	MP3B2	Microtubule-associated proteins 1A/1B light chain 3 beta 2 OS=Homo sapiens GN=MAP1LC3B2 PE=2 SV=1 - [MP3B2_HUMAN]	1.03556144666416	0.97473492674345	1.002750544697	0.900442856098844	1.00067275203496	0.896471414826467	-0.108483797133326	0.159753275724942
P30414	NKTR	NK-tumor recognition protein OS=Homo sapiens GN=NKTR PE=1 SV=2 - [NKTR_HUMAN]	0.997023657596853	1.03642024587472	0.947254068139861	0.800979219722045	0.606970649779046	0.649232613997091	-0.544263106840206	0.0360301749474472
Q969H8	MYDGF	Myeloid-derived growth factor OS=Homo sapiens GN=MYDGF PE=1 SV=1 - [MYDGF_HUMAN]	1.11582122884079	1.00371838059599	0.854829538600226	1.41542826653857	1.26875509558296	1.10264699499025	0.349484712322775	0.0844777926607527
Q9Y394	DHRS7	Dehydrogenase/reductase SDR family member 7 OS=Homo sapiens GN=DHRS7 PE=1 SV=1 - [DHRS7_HUMAN]	0.954890728573607	1.0529308324197	0.970793479383342	1.15371741756607	1.10748713867922	1.0355522034095	0.146308528815866	0.0809093611675038
P42345	MTOR	Serine/threonine-protein kinase mTOR OS=Homo sapiens GN=MTOR PE=1 SV=1 - [MTOR_HUMAN]	0.888590857143283	0.996214960279329	1.14457633815593	0.857580519540243	0.798267763575901	0.705515899891909	-0.356298224319509	0.0597982393026616
Q96P16	RPR1A	Regulation of nuclear pre-mRNA domain-containing protein 1A OS=Homo sapiens GN=RPRD1A PE=1 SV=1 - [RPR1A_HUMAN]	0.974635661063777	1.012205392889	1.01430877379231	1.14959831266016	1.14945216132593	1.10309346411049	0.180899141667866	0.00270810660920251
Q9HD45	TM9S3	Transmembrane 9 superfamily member 3 OS=Homo sapiens GN=TM9SF3 PE=1 SV=2 - [TM9S3_HUMAN]	0.969806081973863	1.00447068783412	1.03292600468392	0.934387356785924	1.1571735074986	1.25263879878225	0.142909249690742	0.375404388654665
O15182	CETN3	Centrin-3 OS=Homo sapiens GN=CETN3 PE=1 SV=2 - [CETN3_HUMAN]	0.98313766493761	1.03296376141918	0.969725153839056	1.15246867456082	1.10871481697984	1.17448951902408	0.202582298394788	0.0056224252627345
Q9UQN3	CHM2B	Charged multivesicular body protein 2b OS=Homo sapiens GN=CHMP2B PE=1 SV=1 - [CHM2B_HUMAN]	1.02975554619002	0.98443247339068	0.993721114401587	1.18763762917018	1.04888979521428	1.08954551011443	0.143368432778478	0.100093942961083
Q99996	AKAP9	A-kinase anchor protein 9 OS=Homo sapiens GN=AKAP9 PE=1 SV=3 - [AKAP9_HUMAN]	0.866319420665281	1.07683666516024	1.03814000828015	1.43285304169446	1.18007343928407	1.3216768532456	0.402121783892699	0.0350546220690782
Q9BXB5	OSB10	Oxysterol-binding protein-related protein 10 OS=Homo sapiens GN=OSBPL10 PE=1 SV=2 - [OSB10_HUMAN]	0.986857989934521	0.963039029185932	1.08085862109869	0.923399599083103	0.978805216752027	1.00508546114298	-0.0591065050832153	0.401202122460286
Q9UPT8	ZC3H4	Zinc finger CCCH domain-containing protein 4 OS=Homo sapiens GN=ZC3H4 PE=1 SV=3 - [ZC3H4_HUMAN]	0.875071964365394	0.937635968388578	1.25775117507981	0.954466362568612	0.957658055303189	0.815357135665789	-0.156522376288489	0.446209791637572
P61457	PHS	Pterin-4-alpha-carbinolamine dehydratase OS=Homo sapiens GN=PCBD1 PE=1 SV=2 - [PHS_HUMAN]	1.05781780160573	1.00140473300507	0.931795347074338	1.03679525750002	1.05708711526239	1.00471806875692	0.0526048855691087	0.433564576466899
Q99622	C10	Protein C10 OS=Homo sapiens GN=C12orf57 PE=1 SV=1 - [C10_HUMAN]	1.04102974286159	0.992541072727867	0.966709169711317	1.08536696758882	0.978472641208691	0.98822661967568	0.023778773015014	0.701148270344222
Q15042	RB3GP	Rab3 GTPase-activating protein catalytic subunit OS=Homo sapiens GN=RAB3GAP1 PE=1 SV=3 - [RB3GP_HUMAN]	0.971195278106179	1.01817557895235	1.00858826818634	1.0325909174051	1.01888350091413	0.939136722610725	-0.0044973341031095	0.930833864137204
Q9Y376	CAB39	Calcium-binding protein 39 OS=Homo sapiens GN=CAB39 PE=1 SV=1 - [CAB39_HUMAN]	1.00020396254262	0.966259537704461	1.05942934978698	1.07910354109596	1.06466844468991	1.0676002891415	0.0868482866464413	0.151295959886582
O95352	ATG7	Ubiquitin-like modifier-activating enzyme ATG7 OS=Homo sapiens GN=ATG7 PE=1 SV=1 - [ATG7_HUMAN]	0.962070828548026	0.971462872330791	1.09683924410665	0.869890993969561	0.971420889775976	1.02500061033665	-0.0810327192637885	0.43134114313907
Q86WJ1	CHD1L	Chromodomain-helicase-DNA-binding protein 1-like OS=Homo sapiens GN=CHD1L PE=1 SV=2 - [CHD1L_HUMAN]	1.01120543856286	0.942263816547998	1.08583194154345	1.1300093480148	1.17271006801621	1.19660938227061	0.205351152457477	0.0577782449392925
Q5RI15	COX20	Cytochrome c oxidase protein 20 homolog OS=Homo sapiens GN=COX20 PE=1 SV=2 - [COX20_HUMAN]	0.919787898837684	1.07814090374292	0.971465085774706	0.900313859581859	0.913994022003094	0.917811463521575	-0.117042204119461	0.222365467758283
Q9UPN7	PP6R1	Serine/threonine-protein phosphatase 6 regulatory subunit 1 OS=Homo sapiens GN=PPP6R1 PE=1 SV=5 - [PP6R1_HUMAN]	0.971463484017304	0.97972198249744	1.07184880755885	0.90258751846013	0.93537490912992	1.05400836321295	-0.0657119078717344	0.471168812392426
Q13586	STIM1	Stromal interaction molecule 1 OS=Homo sapiens GN=STIM1 PE=1 SV=3 - [STIM1_HUMAN]	0.951845118054293	1.00237446314219	1.05806496885486	1.12211062052851	0.964871633997092	0.9525618251299	0.0102866472623238	0.913627187244774
O95166	GBRAP	Gamma-aminobutyric acid receptor-associated protein OS=Homo sapiens GN=GABARAP PE=1 SV=1 - [GBRAP_HUMAN]	0.914189146842985	1.01227713997108	1.08712858645226	0.848106694320083	0.939443218817975	0.884103815888241	-0.171402757612586	0.127830127095376
Q96T51	RUFY1	RUN and FYVE domain-containing protein 1 OS=Homo sapiens GN=RUFY1 PE=1 SV=2 - [RUFY1_HUMAN]	0.864140602305748	1.08038590835459	1.03490032344363	0.93951012561561	1.13113752031533	0.872264885110842	-0.0199277839042311	0.900092887428936
Q9BUM1	G6PC3	Glucose-6-phosphatase 3 OS=Homo sapiens GN=G6PC3 PE=1 SV=2 - [G6PC3_HUMAN]	0.932180791511469	1.02151907588902	1.05013695357686	0.97076557920183	0.943704659749113	1.11063219237061	0.00833599555202685	0.930461030980963
Q5T3I0	GPTC4	G patch domain-containing protein 4 OS=Homo sapiens GN=GPATCH4 PE=1 SV=2 - [GPTC4_HUMAN]	0.977954580290722	1.05770504102996	0.935068933163399	0.833920206382712	0.803060228572025	0.850977942362829	-0.254388789985947	0.0238357985800158
Q96RN5	MED15	Mediator of RNA polymerase II transcription subunit 15 OS=Homo sapiens GN=MED15 PE=1 SV=2 - [MED15_HUMAN]	1.05311600320589	0.97208030381021	0.985957645221451	1.03088115966214	1.10963340768163	1.08572507640393	0.0997368823895795	0.104850709017247
Q9Y6W5	WASF2	Wiskott-Aldrich syndrome protein family member 2 OS=Homo sapiens GN=WASF2 PE=1 SV=3 - [WASF2_HUMAN]	1.07294407821872	0.976754255386222	0.954303362419036	1.10173157409498	1.21882433650296	1.20544806058492	0.231556728107926	0.0293321214507508
P0C628	O5AC1	Olfactory receptor 5AC1 OS=Homo sapiens GN=OR5AC1 PE=3 SV=1 - [O5AC1_HUMAN]	0.836072780646062	1.02746173390708	1.15628037485593	0.785499845662619	0.568047558663315	0.598083214389125	-0.632030570838342	0.0339963865138344
Q9NZN8	CNOT2	CCR4-NOT transcription complex subunit 2 OS=Homo sapiens GN=CNOT2 PE=1 SV=1 - [CNOT2_HUMAN]	0.944482485320252	0.993236698927601	1.0820587370029	0.898083219607763	0.832105805723528	0.942029136690209	-0.175993572412247	0.0860587455282909
O75306	NDUS2	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Homo sapiens GN=NDUFS2 PE=1 SV=2 - [NDUS2_HUMAN]	1.12407830588584	0.956862527888136	0.925493253344479	0.973187564941222	0.97525847084465	1.11220097491246	0.0282144451254738	0.807011359347698
Q9UHQ4	BAP29	B-cell receptor-associated protein 29 OS=Homo sapiens GN=BCAP29 PE=1 SV=2 - [BAP29_HUMAN]	1.092055171354	0.969753247877402	0.942819128029274	0.92065224619765	0.875166946088019	0.862553427991128	-0.174248060164768	0.0991539625118731
Q6N075	MFSD5	Molybdate-anion transporter OS=Homo sapiens GN=MFSD5 PE=1 SV=2 - [MFSD5_HUMAN]	0.902646741622745	0.997093169992807	1.12616350510577	0.90666128173339	0.910334020668246	0.901988287492032	-0.148388610200344	0.249003801223882
P21926	CD9	CD9 antigen OS=Homo sapiens GN=CD9 PE=1 SV=4 - [CD9_HUMAN]	0.958021815048276	0.93916593804623	1.15512897836004	0.988680258515211	1.00582067500061	0.880608342173948	-0.0823716300742757	0.511807758359068
P09429	HMGB1	High mobility group protein B1 OS=Homo sapiens GN=HMGB1 PE=1 SV=3 - [HMGB1_HUMAN]	0.98885375222931	1.06742566097209	0.905843991844334	1.10462376975805	0.86261308735013	1.01141446973317	0.00380524284656687	0.9773583212897
P07203	GPX1	Glutathione peroxidase 1 OS=Homo sapiens GN=GPX1 PE=1 SV=4 - [GPX1_HUMAN]	0.928312631218921	1.0415534152745	1.02167713160365	1.31286986108071	1.36517409728565	1.29750668544808	0.41173066679036	0.00716735287219249
Q9NPD3	EXOS4	Exosome complex component RRP41 OS=Homo sapiens GN=EXOSC4 PE=1 SV=3 - [EXOS4_HUMAN]	1.08326941231695	0.945299282461158	0.993855924349896	1.03467178498707	1.05692778895843	1.09307075269748	0.0773643362127369	0.310788862549492
Q86WR0	CCD25	Coiled-coil domain-containing protein 25 OS=Homo sapiens GN=CCDC25 PE=1 SV=2 - [CCD25_HUMAN]	1.07394438581024	0.976301487012509	0.953844996365877	1.32524435457398	1.47201775999758	1.41746917889488	0.489075391002716	0.00226196963687232
Q8NCW5	NNRE	NAD(P)H-hydrate epimerase OS=Homo sapiens GN=NAXE PE=1 SV=2 - [NNRE_HUMAN]	1.08826720589756	0.954733088087462	0.97131242935196	1.29452836692688	2.04179592298575	1.91346950340154	0.775082213567428	0.0540781650161049
P19256	LFA3	Lymphocyte function-associated antigen 3 OS=Homo sapiens GN=CD58 PE=1 SV=1 - [LFA3_HUMAN]	0.846522190410418	1.06549381157005	1.08078430105347	0.993037863124857	0.642820767457959	0.681066465445606	-0.388314683747677	0.18032086791382
Q8IV38	ANKY2	Ankyrin repeat and MYND domain-containing protein 2 OS=Homo sapiens GN=ANKMY2 PE=1 SV=1 - [ANKY2_HUMAN]	0.970489268885405	0.964233042810685	1.09863578040537	0.781978825001039	1.00849487974572	0.868374715976781	-0.195385430762653	0.204505261940327
Q9Y5K6	CD2AP	CD2-associated protein OS=Homo sapiens GN=CD2AP PE=1 SV=1 - [CD2AP_HUMAN]	0.943004352775481	1.00859129808416	1.0584530524358	1.14474448627656	1.15611919386949	1.21619234875935	0.22568396027833	0.0244097400702458
Q8WTS6	SETD7	Histone-lysine N-methyltransferase SETD7 OS=Homo sapiens GN=SETD7 PE=1 SV=1 - [SETD7_HUMAN]	1.06326851122723	0.992824893474436	0.939405210123839	1.06275017171093	1.30731974970383	1.27672991457601	0.279643744326938	0.0778843834894125
Q9GZZ9	UBA5	Ubiquitin-like modifier-activating enzyme 5 OS=Homo sapiens GN=UBA5 PE=1 SV=1 - [UBA5_HUMAN]	0.959541250283659	1.03383677110862	0.996754478434585	0.955519523371799	0.860332636724456	0.903398296021255	-0.137659138782045	0.0688634556028219
Q7KZ85	SPT6H	Transcription elongation factor SPT6 OS=Homo sapiens GN=SUPT6H PE=1 SV=2 - [SPT6H_HUMAN]	0.90262926400673	1.04509043024231	1.04681968788369	0.951201056272557	0.919828909109388	0.888077028933811	-0.115276604388241	0.240669863669642
Q9H9F9	ARP5	Actin-related protein 5 OS=Homo sapiens GN=ACTR5 PE=1 SV=2 - [ARP5_HUMAN]	1.03721622303414	1.06854372388555	0.845638136110844	0.974284707454416	0.987267773480351	1.0718522709089	0.0458532602007459	0.718941484188362
Q8IXI1	MIRO2	Mitochondrial Rho GTPase 2 OS=Homo sapiens GN=RHOT2 PE=1 SV=2 - [MIRO2_HUMAN]	0.927424568567943	1.02772918576905	1.04560749949185	1.26354171557877	1.33038890967483	1.40308530110589	0.414273554923687	0.00454281933695187
Q9H4L7	SMRCD	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 OS=Homo sapiens GN=SMARCAD1 PE=1 SV=2 - [SMRCD_HUMAN]	0.926177838799463	1.0015729668968	1.09036197060357	0.916372162483778	0.86065597378626	0.910554215943443	-0.164701627207414	0.121964768584034
Q92466	DDB2	DNA damage-binding protein 2 OS=Homo sapiens GN=DDB2 PE=1 SV=1 - [DDB2_HUMAN]	1.01692520662647	0.918331695200616	1.11850259988132	1.2469522708526	1.43698465154	1.51806585229586	0.460271947540847	0.0175047408988491
Q5VTL8	PR38B	Pre-mRNA-splicing factor 38B OS=Homo sapiens GN=PRPF38B PE=1 SV=1 - [PR38B_HUMAN]	0.870783664607709	1.06190262703777	1.05744705855408	0.842620268490418	0.970424676456582	0.977799415224806	-0.0967900177603542	0.459807749040992
Q8TAE8	G45IP	Growth arrest and DNA damage-inducible proteins-interacting protein 1 OS=Homo sapiens GN=GADD45GIP1 PE=1 SV=1 - [G45IP_HUMAN]	1.01322827473696	0.967752347860077	1.04124501450491	1.08675514763103	1.05636990847745	1.03567045150163	0.0732428051644789	0.128819028215451
Q3ZAQ7	VMA21	Vacuolar ATPase assembly integral membrane protein VMA21 OS=Homo sapiens GN=VMA21 PE=1 SV=1 - [VMA21_HUMAN]	1.12464936202535	0.926992601593686	0.974194999580206	0.868012226108374	0.812652822892345	0.864204924209557	-0.245481271293788	0.0851532490533428
O14548	COX7R	Cytochrome c oxidase subunit 7A-related protein, mitochondrial OS=Homo sapiens GN=COX7A2L PE=1 SV=2 - [COX7R_HUMAN]	0.934408305552133	1.08461766234982	0.943113697578754	1.00566737433757	1.01829412162581	0.942423723328733	0.00464670501119247	0.956155802799011
Q14146	URB2	Unhealthy ribosome biogenesis protein 2 homolog OS=Homo sapiens GN=URB2 PE=2 SV=2 - [URB2_HUMAN]	0.949024730977593	1.05915850530185	0.967574106091114	0.970163510740361	0.799956484328126	1.09073044751617	-0.0667640994304622	0.66965616794285
Q96EY8	MMAB	Cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial OS=Homo sapiens GN=MMAB PE=1 SV=1 - [MMAB_HUMAN]	0.997575568167471	0.995278955718528	1.0146164541769	0.844849699092337	0.873844681024242	0.967445803291018	-0.165379068499812	0.103364894843579
O00244	ATOX1	Copper transport protein ATOX1 OS=Homo sapiens GN=ATOX1 PE=1 SV=1 - [ATOX1_HUMAN]	1.16254102056969	0.891531260568671	0.987109003711574	0.944560544077209	1.03777026574178	1.0537354317605	0.0045982480622451	0.972488409101759
Q12872	SFSWA	Splicing factor, suppressor of white-apricot homolog OS=Homo sapiens GN=SFSWAP PE=1 SV=3 - [SFSWA_HUMAN]	0.909380519987391	0.999741516083809	1.1136589981215	1.06681091149094	1.20169408075359	1.23815826801035	0.216226435094103	0.117570653632675
Q9Y2S7	PDIP2	Polymerase delta-interacting protein 2 OS=Homo sapiens GN=POLDIP2 PE=1 SV=1 - [PDIP2_HUMAN]	1.06081619669466	0.994863267712044	0.938993809493623	0.997777614914428	1.12762014898617	1.1188763534527	0.115063187026667	0.207470790227313
Q8N108	MIER1	Mesoderm induction early response protein 1 OS=Homo sapiens GN=MIER1 PE=1 SV=2 - [MIER1_HUMAN]	0.945754724102484	1.02960802653415	1.02038249704513	0.995089784001706	0.963111859750869	0.986526786229032	-0.0238797455589314	0.61110728233802
Q07817	B2CL1	Bcl-2-like protein 1 OS=Homo sapiens GN=BCL2L1 PE=1 SV=1 - [B2CL1_HUMAN]	1.01804878647022	0.997408497980784	0.986390959131405	1.16839617593836	1.06106570392658	1.07212456615526	0.136073830591175	0.0801139937182512
P78330	SERB	Phosphoserine phosphatase OS=Homo sapiens GN=PSPH PE=1 SV=2 - [SERB_HUMAN]	0.972452500432473	0.973595744537278	1.08078531794256	0.5954098625463	0.676799009382846	0.723309538556162	-0.60391165626212	0.00609807064608819
Q9NP81	SYSM	Serine--tRNA ligase, mitochondrial OS=Homo sapiens GN=SARS2 PE=1 SV=1 - [SYSM_HUMAN]	0.933044598177514	1.02031110292584	1.0510920512591	1.21099649557417	1.1334144212902	1.27338751406358	0.268208532810368	0.0195604631213365
P11233	RALA	Ras-related protein Ral-A OS=Homo sapiens GN=RALA PE=1 SV=1 - [RALA_HUMAN]	0.94761442867679	1.01604395961606	1.04056705488065	1.19572262050797	1.03552082412465	1.04109130463822	0.121210364528223	0.215665496812512
Q6PGP7	TTC37	Tetratricopeptide repeat protein 37 OS=Homo sapiens GN=TTC37 PE=1 SV=1 - [TTC37_HUMAN]	0.965682949760526	1.03440166555085	0.988409459603031	0.947064005052636	0.793396189483839	0.860775665454823	-0.20341411004567	0.095458612372159
Q9Y618	NCOR2	Nuclear receptor corepressor 2 OS=Homo sapiens GN=NCOR2 PE=1 SV=2 - [NCOR2_HUMAN]	1.10582293391856	0.993526752747065	0.88689590445729	1.0301178646753	0.928381417876519	0.963714965989387	-0.0267701410948644	0.81038907794211
P18827	SDC1	Syndecan-1 OS=Homo sapiens GN=SDC1 PE=1 SV=3 - [SDC1_HUMAN]	0.92463056723811	1.03214143481893	1.04168312590706	0.659547141294205	0.680671229755179	0.6101069695389	-0.619931428575122	0.0011497496772289
